ts;fundingRate;fundingRateLong;fundingRateShort
"5/4/2024, 19:00:21";0.001964398;0.001964398;0.001964398
"5/4/2024, 18:00:30";0.002210861;0.002210861;0.002210861
"5/4/2024, 17:00:38";0.0019120110000000001;0.0019120110000000001;0.0019120110000000001
"5/4/2024, 16:00:09";0.0013688139999999999;0.0013688139999999999;0.0013688139999999999
"5/4/2024, 15:00:21";0.0012475350000000001;0.0012475350000000001;0.0012475350000000001
"5/4/2024, 14:00:06";0.001130562;0.001130562;0.001130562
"5/4/2024, 13:00:03";0.001148335;0.001148335;0.001148335
"5/4/2024, 12:00:01";0.001051062;0.001051062;0.001051062
"5/4/2024, 11:00:02";0.001003692;0.001003692;0.001003692
"5/4/2024, 10:00:02";0.0013154010000000001;0.0013154010000000001;0.0013154010000000001
"5/4/2024, 09:00:08";0.001479909;0.001479909;0.001479909
"5/4/2024, 08:00:19";0.001569793;0.001569793;0.001569793
"5/4/2024, 07:00:11";0.001212495;0.001212495;0.001212495
"5/4/2024, 06:00:09";0.00112592;0.00112592;0.00112592
"5/4/2024, 05:00:01";0.0013873820000000002;0.0013873820000000002;0.0013873820000000002
"5/4/2024, 04:00:00";0.0012617829999999998;0.0012617829999999998;0.0012617829999999998
"5/4/2024, 03:00:01";0.001574031;0.001574031;0.001574031
"5/4/2024, 02:00:21";0.000657932;0.000657932;0.000657932
"5/4/2024, 01:00:08";0.001426739;0.001426739;0.001426739
"5/4/2024, 00:00:06";0.001477122;0.001477122;0.001477122
"5/3/2024, 23:00:14";0.001348182;0.001348182;0.001348182
"5/3/2024, 22:00:12";0.003765426;0.003765426;0.003765426
"5/3/2024, 21:00:10";0.002084638;0.002084638;0.002084638
"5/3/2024, 20:00:44";0.001854239;0.001854239;0.001854239
"5/3/2024, 19:00:32";0.0012330680000000001;0.0012330680000000001;0.0012330680000000001
"5/3/2024, 18:00:21";0.001215071;0.001215071;0.001215071
"5/3/2024, 17:00:15";0.000946009;0.000946009;0.000946009
"5/3/2024, 16:00:19";0.000686794;0.000686794;0.000686794
"5/3/2024, 15:00:19";0.0016436950000000001;0.0016436950000000001;0.0016436950000000001
"5/3/2024, 14:00:07";0.003973272;0.003973272;0.003973272
